 ID-EVENTO,TITULO,PRECIO,GRATUITO,LARGA-DURACION,DIAS-SEMANA,DIAS-EXCLUIDOS,FECHA,FECHA-FIN,HORA,DESCRIPCION,CONTENT-URL,TITULO-ACTIVIDAD,URL-ACTIVIDAD,URL-INSTALACION,NOMBRE-INSTALACION,ACCESIBILIDAD-INSTALACION,CLASE-VIAL-INSTALACION,NOMBRE-VIA-INSTALACION,NUM-INSTALACION,DISTRITO-INSTALACION,BARRIO-INSTALACION,CODIGO-POSTAL-INSTALACION,COORDENADA-X,COORDENADA-Y,LATITUD,LONGITUD,TIPO,AUDIENCIA,
11093199,"Dehesa de Navalvillar","","1","0","","","2020-03-21 00:00:00.0","2020-03-21 23:59:00.0","11:00","Sendas guiadas. Se realizarán diversos itinerarios dentro del Monte del Pardo y Parque Regional de la Cuenca alta del río Manzanares, donde se darán a conocer flora, fauna y elementos característicos de dicho entorno. Horario:de 11 a 13:30 horas Dirigido a todos los públicos, a partir de 13 años  Número de plazas: 20.    Es necesario la reserva previa mediante preinscripción para participar en esta actividad.    Desplazamiento a cargo del participante.  Información y reserva en el CIN Montecarmelo, en el teléfono: 917359634 y en el correo electrónico  cinmontecarmelo@yahoo.com","http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=277e6f20d224f610VgnVCM1000001d4a900aRCRD","Actividades. Centro de Interpretación de la Naturaleza Montecarmelo.","http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=97fbb1980a322610VgnVCM2000001f4a900aRCRD","http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=8f6f3633dcd4f010VgnVCM1000000b205a0aRCRD","Centro de Interpretación de la Naturaleza Montecarmelo (Fuencarral - El Pardo)","0","AVENIDA","SANTUARIO DE VALVERDE","77","FUENCARRAL-EL PARDO","EL GOLOSO","28049","441677","4485176","40.51337745339972","-3.6897406722711366","/contenido/actividades/ItinerariosOtrasActividadesAmbientales","",
11097040,"Dejadme las alas","","1","0","","","2020-02-15 00:00:00.0","2020-02-15 23:59:00.0","19:00","Sinopsis: Espectáculo de títeres para adultos sobre la vida y la obra de Federico García Lorca, y una colaboración entre el músico Diego Harris y la Compañía de títeres Vidas de Alambre. Un relato escénicomusical que transita por la vida del querido poeta granadino. Federico hijo, Federico hombre, Federico creador, sus valores, sus dudas, las imágenes con las que retrataba el mundo, sus personajes?.   Intérpretes: Cia. Vidas de Alambre  Público: Adultos  Duración: 60 minutos.","http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=dfd8342bc4f7f610VgnVCM2000001f4a900aRCRD","","","http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=d1ca1e79ee71c010VgnVCM1000000b205a0aRCRD","Centro Cultural Príncipe de Asturias (Ciudad Lineal)","1","AVENIDA","INSTITUCION LIBRE DE ENSE&amp,Ntilde,ANZA","14","CIUDAD LINEAL","PUEBLO NUEVO","28037","445948","4476395","40.436444648624814","-3.6373000672722675","/contenido/actividades/ProgramacionDestacadaAgendaCultura","",
11093197,"Dejesa de Navalvillar","","1","0","","","2020-02-29 00:00:00.0","2020-02-29 23:59:00.0","11:00","Sendas guiadas. Se realizarán diversos itinerarios dentro del Monte del Pardo y Parque Regional de la Cuenca alta del río Manzanares, donde se darán a conocer flora, fauna y elementos característicos de dicho entorno. Horario:de 11 a 13:30 horas Dirigido a todos los públicos, a partir de 13 años  Número de plazas: 20.    Es necesario la reserva previa mediante preinscripción para participar en esta actividad.    Desplazamiento a cargo del participante.  Información y reserva en el CIN Montecarmelo, en el teléfono: 917359634 y en el correo electrónico  cinmontecarmelo@yahoo.com","http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=86fd6f20d224f610VgnVCM1000001d4a900aRCRD","Actividades. Centro de Interpretación de la Naturaleza Montecarmelo.","http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=97fbb1980a322610VgnVCM2000001f4a900aRCRD","http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=8f6f3633dcd4f010VgnVCM1000000b205a0aRCRD","Centro de Interpretación de la Naturaleza Montecarmelo (Fuencarral - El Pardo)","0","AVENIDA","SANTUARIO DE VALVERDE","77","FUENCARRAL-EL PARDO","EL GOLOSO","28049","441677","4485176","40.51337745339972","-3.6897406722711366","/contenido/actividades/ItinerariosOtrasActividadesAmbientales","",
11119664,"DEL CARIBE AL ATLÁNTICO","","1","1","L,M,X,J,V,S","","2020-02-05 00:00:00.0","2020-02-29 23:59:00.0","","Lara Di Cione","http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=25f39109001ff610VgnVCM2000001f4a900aRCRD","Vivir vs. vida","http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=edfcc7a6b4ddc610VgnVCM1000001d4a900aRCRD","http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=71cf0a47f441f010VgnVCM2000000c205a0aRCRD","Junta Municipal del Distrito de Tetuán","1","CALLE","BRAVO MURILLO","357","TETUAN","ALMENARA","28020","441184","4479612","40.465101515878985","-3.693764227321566","/contenido/actividades/Exposiciones","",
11112967,"Dentro de cine","","0","1","L,M,X,J,V,S,D","","2020-01-21 00:00:00.0","2020-06-30 23:59:00.0","","","http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=eb6b9d929dccf610VgnVCM2000001f4a900aRCRD","","","http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=2dbd1fe44c5ee310VgnVCM2000000c205a0aRCRD","Cineteca Madrid","1","PLAZA","LEGAZPI","8","ARGANZUELA","CHOPERA","28045","440946","4471394","40.391053041229135","-3.6958079719260075","/contenido/actividades/ProgramacionDestacadaAgendaCultura","",
11119464,"Dentro de los cuentos","","0","0","","","2020-03-28 00:00:00.0","2020-03-28 23:59:00.0","12:30","","http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=d56fa716cb0ff610VgnVCM2000001f4a900aRCRD","","","http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=80ddc8acadd56610VgnVCM2000001f4a900aRCRD","Espacio Abierto Quinta de los Molinos","1,6","CALLE","JUAN IGNACIO LUCA DE TENA","20","SAN BLAS-CANILLEJAS","EL SALVADOR","28027","446636","4477644","40.44774002225867","-3.6292874542291638","/contenido/actividades/CursosTalleres","/usuario/Niños",
11119465,"Dentro de los cuentos","","0","0","","","2020-03-28 00:00:00.0","2020-03-28 23:59:00.0","17:30","","http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=d27fa716cb0ff610VgnVCM2000001f4a900aRCRD","","","http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=80ddc8acadd56610VgnVCM2000001f4a900aRCRD","Espacio Abierto Quinta de los Molinos","1,6","CALLE","JUAN IGNACIO LUCA DE TENA","20","SAN BLAS-CANILLEJAS","EL SALVADOR","28027","446636","4477644","40.44774002225867","-3.6292874542291638","/contenido/actividades/CursosTalleres","/usuario/Niños",
11119466,"Dentro de los cuentos","","0","0","","","2020-03-29 00:00:00.0","2020-03-29 23:59:00.0","12:30","","http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=408fa716cb0ff610VgnVCM2000001f4a900aRCRD","","","http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=80ddc8acadd56610VgnVCM2000001f4a900aRCRD","Espacio Abierto Quinta de los Molinos","1,6","CALLE","JUAN IGNACIO LUCA DE TENA","20","SAN BLAS-CANILLEJAS","EL SALVADOR","28027","446636","4477644","40.44774002225867","-3.6292874542291638","/contenido/actividades/CursosTalleres","/usuario/Niños",
11119467,"Dentro de los cuentos","","0","0","","","2020-03-29 00:00:00.0","2020-03-29 23:59:00.0","17:30","","http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=2e9fa716cb0ff610VgnVCM2000001f4a900aRCRD","","","http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=80ddc8acadd56610VgnVCM2000001f4a900aRCRD","Espacio Abierto Quinta de los Molinos","1,6","CALLE","JUAN IGNACIO LUCA DE TENA","20","SAN BLAS-CANILLEJAS","EL SALVADOR","28027","446636","4477644","40.44774002225867","-3.6292874542291638","/contenido/actividades/CursosTalleres","/usuario/Niños",
11056182,"Deporte en diversidad. Una realidad pendiente de alcanzar","","1","0","","","2020-02-13 00:00:00.0","2020-02-13 23:59:00.0","16:30","","http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=08fc78166cb3e610VgnVCM1000001d4a900aRCRD","Punto LGTBI","http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=cceb6eeabaf8b610VgnVCM1000001d4a900aRCRD","http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=6a38fb412e9a2610VgnVCM2000001f4a900aRCRD","Espacio de Igualdad Berta Cáceres","1","CALLE","GRAN AVENIDA","14","USERA","ORCASITAS","28041","439703","4468958","40.36902428128397","-3.710212677306876","/contenido/actividades/LGTBI","",
11113250,"Despierta a la diosa que hay en ti. Crea desde el corazón","","1","0","","","2020-02-25 00:00:00.0","2020-02-25 23:59:00.0","18:00","Mª José Rosselló López  Te invito a disfrutar de un evento en el que hablaremos de mujeres, arte, creatividad...todas enlazadas, mostrando su esencia.  Todo lo que necesitas está en ti, tan solo has de encontrar la forma de mirar en tu interior y llamar. Acudirá. Has venido a este mundo a ser feliz, ver materializados tus sueños, y compartirlos con los demás a través de los talentos que el Universo te ha prestado.","http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=0131473246dcf610VgnVCM1000001d4a900aRCRD","Teatro y danza en los Centros Culturales de San Blas-Canillejas","http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=96b229a9c01be610VgnVCM1000001d4a900aRCRD","http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=07f63190712b1110VgnVCM1000000b205a0aRCRD","Centro Cultural Ciudad Pegaso (San Blas - Canillejas)","1","AVENIDA","SÉPTIMA","11","SAN BLAS-CANILLEJAS","REJAS","28022","449282","4477702","40.448428925762634","-3.5980969888187393","/contenido/actividades/CursosTalleres","",
11121038,"Día Internacional de la Mujer y la Niña en la Ciencia","","0","0","","","2020-02-08 00:00:00.0","2020-02-08 23:59:00.0","","","http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=a6c1ec6553bff610VgnVCM1000001d4a900aRCRD","","","http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=79f59dacff4d7110VgnVCM1000000b205a0aRCRD","Medialab - Prado","1","CALLE","ALAMEDA","15","CENTRO","CORTES","28014","441135","4473558","40.410560776119","-3.6937931079230744","/contenido/actividades/CursosTalleres","",
11093303,"Día Mundial Forestal","","1","0","","","2020-03-21 00:00:00.0","2020-03-21 23:59:00.0","11:00","Con motivo de la celebración de días de especial interés, se programarán ciertas actividades fuera del calendario habitual del CIN  Horario:de 11 a 12 horas Dirigido a familias con nenores de 3 a 6 años  Número de plazas: 20.    Es necesario la reserva previa mediante preinscripción para participar en esta actividad.    Desplazamiento a cargo del participante.  Información y reserva en el CIN Montecarmelo, en el teléfono: 917359634 y en el correo electrónico  cinmontecarmelo@yahoo.com","http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=f4818eb1d624f610VgnVCM1000001d4a900aRCRD","Actividades. Centro de Interpretación de la Naturaleza Montecarmelo.","http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=97fbb1980a322610VgnVCM2000001f4a900aRCRD","http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=8f6f3633dcd4f010VgnVCM1000000b205a0aRCRD","Centro de Interpretación de la Naturaleza Montecarmelo (Fuencarral - El Pardo)","0","AVENIDA","SANTUARIO DE VALVERDE","77","FUENCARRAL-EL PARDO","EL GOLOSO","28049","441677","4485176","40.51337745339972","-3.6897406722711366","/contenido/actividades/ItinerariosOtrasActividadesAmbientales","/usuario/Niños,/usuario/Familias",
11093301,"Día Mundial Forestal","","1","0","","","2020-03-21 00:00:00.0","2020-03-21 23:59:00.0","11:00","Con motivo de la celebración de días de especial interés, se programarán ciertas actividades fuera del calendario habitual del CIN  Horario:de 12:15 a 13:15 horas Dirigido a familias con nenores de 7 a 12 años  Número de plazas: 20.    Es necesario la reserva previa mediante preinscripción para participar en esta actividad.    Desplazamiento a cargo del participante.  Información y reserva en el CIN Montecarmelo, en el teléfono: 917359634 y en el correo electrónico  cinmontecarmelo@yahoo.com","http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=d6e08eb1d624f610VgnVCM1000001d4a900aRCRD","Actividades. Centro de Interpretación de la Naturaleza Montecarmelo.","http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=97fbb1980a322610VgnVCM2000001f4a900aRCRD","http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=8f6f3633dcd4f010VgnVCM1000000b205a0aRCRD","Centro de Interpretación de la Naturaleza Montecarmelo (Fuencarral - El Pardo)","0","AVENIDA","SANTUARIO DE VALVERDE","77","FUENCARRAL-EL PARDO","EL GOLOSO","28049","441677","4485176","40.51337745339972","-3.6897406722711366","/contenido/actividades/ItinerariosOtrasActividadesAmbientales","/usuario/Niños,/usuario/Familias",
10978791,"Diálogo del amargo","","0","1","M,X,J,V,S,D","","2020-03-05 00:00:00.0","2020-03-29 23:59:00.0","","Dialogo del amargo","http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=9454ded98839b610VgnVCM1000001d4a900aRCRD","Diálogo del amargo","http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=f854ded98839b610VgnVCM1000001d4a900aRCRD","http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=6d3ce3914381c010VgnVCM1000000b205a0aRCRD","Teatro Español","1","CALLE","PRINCIPE","25","CENTRO","CORTES","28012","440597","4474036","40.41482868269558","-3.7001663599562105","/contenido/actividades/ProgramacionDestacadaAgendaCultura","",
11120008,"Dibumad 2020. Feria de la ilustración","","0","1","L,M,X,J,V,S,D","","2020-01-28 00:00:00.0","2020-02-23 23:59:00.0","","","http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=7be89123a75ff610VgnVCM1000001d4a900aRCRD","","","http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=5ff519cd7bcee210VgnVCM1000000b205a0aRCRD","CentroCentro","1","PLAZA","CIBELES","1","RETIRO","LOS JERONIMOS","28014","441277","4474496","40.419011767401095","-3.692206111679657","/contenido/actividades/Exposiciones","",
11116187,"Dieta Mediterránea. De la teoría a la práctica.","","1","0","","","2020-02-06 00:00:00.0","2020-02-06 23:59:00.0","18:00","","http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=cf61f2c8896ef610VgnVCM2000001f4a900aRCRD","Jornadas sobre personas (mayores) en soledad.","http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=83c25c6f052be610VgnVCM2000001f4a900aRCRD","http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=27098aa6bd91f010VgnVCM1000000b205a0aRCRD","Junta Municipal del Distrito de Retiro","1","PLAZA","DAOIZ Y VELARDE","2","RETIRO","PACIFICO","28007","442527","4472618","40.402190438836826","-3.6772826298329093","/contenido/actividades/RecitalesPresentacionesActosLiterarios","",
11103154,"Dinastía Flavia II","","1","0","","","2020-02-14 00:00:00.0","2020-02-14 23:59:00.0","19:00","","http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=57928028b5f8f610VgnVCM1000001d4a900aRCRD","","","http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=628e3d0b5e71c010VgnVCM1000000b205a0aRCRD","Biblioteca Pública Municipal Ana María Matute (Carabanchel)","1","CALLE","ISAAC ALBENIZ","1","CARABANCHEL","SAN ISIDRO","28019","438891","4472167","40.39786734087938","-3.720088245008897","/contenido/actividades/ConferenciasColoquios","",
11113092,"Diseño de visuales creativas","","0","1","J,V","","2020-02-06 00:00:00.0","2020-02-07 23:59:00.0","","Pieza visual","http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=f568aa6a52dcf610VgnVCM1000001d4a900aRCRD","","","http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=79f59dacff4d7110VgnVCM1000000b205a0aRCRD","Medialab - Prado","1","CALLE","ALAMEDA","15","CENTRO","CORTES","28014","441135","4473558","40.410560776119","-3.6937931079230744","","",
11105329,"Do It Yourself. Antifaces de carnaval","","1","0","","","2020-02-21 00:00:00.0","2020-02-21 23:59:00.0","18:00","","http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=858d4880664af610VgnVCM2000001f4a900aRCRD","","","http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=338879262ef5d010VgnVCM1000000b205a0aRCRD","Biblioteca Pública Municipal José Hierro (San Blas-Canillejas)","1,6","CALLE","MARIA SEVILLA DIAGO","15","SAN BLAS-CANILLEJAS","ROSAS","28022","448214","4476029","40.433291625973624","-3.6105662311927453","/contenido/actividades/CursosTalleres","/usuario/Niños,/usuario/Familias",
11112956,"Documenta Madrid 2020. 17 Festival Internacional de Cine de Madrid","","0","1","L,M,X,J,V,S,D","","2020-05-04 00:00:00.0","2020-05-10 23:59:00.0","","","http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=817e6c9dadccf610VgnVCM1000001d4a900aRCRD","DocumentaMadrid 2020. 17 Festival Internacional de Cine de Madrid","http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=ad996c9dadccf610VgnVCM1000001d4a900aRCRD","","","","","","","","","","","","","","/contenido/actividades/CineActividadesAudiovisuales","",
11112068,"Dolor y gloria","","1","0","","","2020-02-02 00:00:00.0","2020-02-02 23:59:00.0","20:30","108 minutos.   Dirección: Pedro Almodóvar.  Reparto: Antonio Banderas, Asier Etxeandia, Penélope Cruz, Leonardo Sbaraglia, Julieta Serrano, Nora Navas, Asier Flores, César Vicente, Raúl Arévalo, Neus Alborch, Cecilia Roth, Pedro Casablanc, Susi Sánchez, Eva Martín, Julián López, Rosalía, Francisca Horcajo. Narra una serie de reencuentros en la vida de Salvador Mallo, un director de cine en su ocaso. Algunos de ellos físicos, y otros recordados, como su infancia en los años 60, cuando emigró con sus padres a Paterna, un pueblo de Valencia, en busca de prosperidad, así como el primer deseo, su primer amor adulto ya en el Madrid de los 80, el dolor de la ruptura de este amor cuando todavía estaba vivo y palpitante, la escritura como única terapia para olvidar lo inolvidable, el temprano descubrimiento del cine, y el vacío, el inconmensurable vacío ante la imposibilidad de seguir rodando.","http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=f42da625538cf610VgnVCM1000001d4a900aRCRD","Semana de cine Español de Carabanchel","http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=0fd20a0c8d7cf610VgnVCM1000001d4a900aRCRD","http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=5787e842ec9a6110VgnVCM1000000b205a0aRCRD","Centro Cultural San Francisco La Prensa (Carabanchel)","1","CALLE","ALISEDA","4","CARABANCHEL","PUERTA BONITA","28025","437044","4469856","40.37690319217392","-3.741639735552097","/contenido/actividades/CineActividadesAudiovisuales","",
11117023,"Don Benito Pérez Galdós, vecino y cronista de Madrid. Luis Miguel Aparisi Laporta","","1","0","","","2020-03-17 00:00:00.0","2020-03-17 23:59:00.0","19:00","","http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=937f238142bef610VgnVCM2000001f4a900aRCRD","","","http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=483f68540e41c010VgnVCM2000000c205a0aRCRD","Casa de La Villa. Ayuntamiento de Madrid","0","PLAZA","VILLA","5","CENTRO","PALACIO","28005","439711","4474084","40.41518829867041","-3.7106248754622504","/contenido/actividades/ComemoracionesHomenajes","",
10889163,"Dos solistas, dos orquestas","","1","0","","","2020-02-10 00:00:00.0","2020-02-10 23:59:00.0","12:00","","http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=7dbbf16bf0dd8610VgnVCM1000001d4a900aRCRD","Dos solistas, dos orquestas","http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=3aabf16bf0dd8610VgnVCM1000001d4a900aRCRD","http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=42753d0b5e71c010VgnVCM1000000b205a0aRCRD","Centro Sociocultural Bohemios (Villaverde)","1","CALLE","LOS BOHEMIOS","1","VILLAVERDE","LOS ANGELES","28041","441066","4467547","40.35639654251886","-3.6940501846610894","/contenido/actividades/Musica/Clasica","",
11118853,"Do, re, mi, Mamá","","0","0","","","2020-03-08 00:00:00.0","2020-03-08 23:59:00.0","12:30","","http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=3b48be8441cef610VgnVCM1000001d4a900aRCRD","","","http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=80ddc8acadd56610VgnVCM2000001f4a900aRCRD","Espacio Abierto Quinta de los Molinos","1,6","CALLE","JUAN IGNACIO LUCA DE TENA","20","SAN BLAS-CANILLEJAS","EL SALVADOR","28027","446636","4477644","40.44774002225867","-3.6292874542291638","/contenido/actividades/CursosTalleres","/usuario/Niños",
11081704,"Drácula. Biografía no autorizada","Entrada general - 20 eurosDía del espectador (martes y miércoles)- 18 eurosAmigos TFG - 16 eurosGrupos (+ de 15) - 17 eurosOTRAS TARIFAS:Tarifa reducida - 17 euros. Todos los días: Carné joven, mayores de 65, familia numerosa, desempleados, discapacitados y Carné de bibliotecas municipales de Madrid.  Grupos escolares (hasta 18 años) - 14 euros (todos los días por la tarde).                                                                                                                                                       Reservas de Amigos TFG:  Contactar previamente en amigos@teatrofernangomez.comTlfonos: 913 184 733 / 734 / Extensiones - 1733/1734/1742Descuentos no acumulables y sujetos a disponibilidad de la Sala.Este espectáculo está acogido al JOBO - Joven Bono Cultural. si tienes entre 16 y 26 años, apúntate aquí al JOBO y ven gratis. (Funciones de martes a viernes, ambos incluidos)Para descuentos Online consultar","0","1","M,X,J,V,S,D","","2020-01-09 00:00:00.0","2020-02-09 23:59:00.0","","drácula","http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=94f46c2d831de610VgnVCM1000001d4a900aRCRD","Drácula. Biografía no autorizada","http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=5cf46c2d831de610VgnVCM1000001d4a900aRCRD","http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=ba663d0b5e71c010VgnVCM1000000b205a0aRCRD","Fernán Gómez Centro Cultural de la Villa","1","PLAZA","COLON","4","SALAMANCA","RECOLETOS","28001","441476","4475151","40.424926347610764","-3.6899208519663427","/contenido/actividades/ProgramacionDestacadaAgendaCultura","",
